events,legs,total_return,cagr,max_dd,sharpe,exposure,leg_winrate,leg_pf,event_winrate,event_pf,avg_event,worst_event,best_event,z_thr,aftershock_gap,aftershock_win,n_picks,hold_hours,target_risk
68,340,2.3250407525267116,0.3036407033448283,-0.1894693281898765,1.4322978034199971,0.04278128696177366,0.6647058823529411,3.330616472570179,0.6911764705882353,3.436697735652533,0.018330578956980016,-0.09296559347933807,0.10082567260081673,2.5,48.0,120.0,5,24,0.06
68,340,5.675810208731382,0.5204207711564297,-0.310070522545993,1.4322978034199971,0.04278128696177366,0.6647058823529411,3.330616472570179,0.6911764705882353,3.4366977356525323,0.030550964928300034,-0.15494265579889682,0.1680427876680279,2.5,48.0,120.0,5,24,0.1
68,340,2.318650756493618,0.30308737971810373,-0.16726493098555617,1.5002160589470674,0.06331630470342502,0.6558823529411765,3.1952456326978376,0.7058823529411765,3.1495506981549655,0.01855494374160263,-0.08756611507499246,0.1317173986805562,2.5,48.0,120.0,5,36,0.06
68,340,5.738630373660204,0.5235668139781116,-0.27008601603768745,1.5002160589470672,0.06331630470342502,0.6558823529411765,3.1952456326978376,0.7058823529411765,3.149550698154966,0.030924906236004385,-0.14594352512498746,0.21952899780092702,2.5,48.0,120.0,5,36,0.1
68,544,0.9079932327462668,0.15324575679008912,-0.2721423249076157,0.7653434105736616,0.022246269220122305,0.6507352941176471,1.907868752226843,0.6617647058823529,1.743558394476145,0.010843835832678606,-0.2022527065629136,0.10383764800858594,2.5,48.0,120.0,8,12,0.06
68,544,1.550795359424932,0.22956422978404634,-0.4553656609779181,0.7670783019758676,0.022246269220122305,0.6507352941176471,1.907868752226843,0.6617647058823529,1.7416535796500696,0.017961266802584423,-0.33708784427152266,0.17306274668097657,2.5,48.0,120.0,8,12,0.1
68,544,2.4310615456856,0.31270252879873617,-0.20059248947093056,1.4566070884375801,0.04278128696177366,0.6672794117647058,3.180560074671704,0.7205882352941176,3.2836298108981845,0.01894997496504023,-0.11752150900675884,0.10623515401396706,2.5,48.0,120.0,8,24,0.06
68,544,6.016925927610518,0.5372350329706617,-0.32708706598282067,1.4566070884375795,0.04278128696177366,0.6672794117647058,3.180560074671704,0.7205882352941176,3.2836298108981854,0.031583291608400385,-0.19586918167793144,0.17705859002327845,2.5,48.0,120.0,8,24,0.1
68,544,2.1937977423126664,0.2921057382473593,-0.1747316333376332,1.4523766901183792,0.06331630470342502,0.65625,3.004688929653883,0.6911764705882353,2.913203458926386,0.018021734474449738,-0.11181470574897058,0.1241951369663633,2.5,48.0,120.0,8,36,0.06
68,544,5.3158203497542065,0.5019336200795519,-0.2854060076502032,1.4523766901183794,0.06331630470342502,0.65625,3.004688929653883,0.6911764705882353,2.9132034589263847,0.030036224124082897,-0.186357842914951,0.20699189494393883,2.5,48.0,120.0,8,36,0.1
32,96,0.4671144774998608,0.0882727393223035,-0.3787883117716613,0.5282335385609707,0.010468832574175201,0.625,1.9384233840034042,0.71875,2.1255764044840966,0.011992226390960255,-0.11374284889578337,0.08723435696289294,3.0,24.0,72.0,3,12,0.06
32,96,0.6419151548571005,0.11564698466832368,-0.5800552614383588,0.5194161308870217,0.010468832574175201,0.625,1.9384233840034042,0.71875,2.1000355250214637,0.01953351041830973,-0.18957141482630563,0.13087752080618584,3.0,24.0,72.0,3,12,0.1
32,96,1.2292587186788806,0.1935406871144898,-0.2567506802053202,1.067109405762058,0.020132370334952313,0.6770833333333334,3.809237577607833,0.75,3.7743652962942784,0.025579051054703247,-0.11291294840056124,0.12312258055699156,3.0,24.0,72.0,3,24,0.06
32,96,2.473182938500879,0.31624221997203006,-0.41441050532958335,1.0671094057620583,0.020132370334952313,0.6770833333333334,3.809237577607833,0.75,3.774365296294279,0.04263175175783875,-0.18818824733426873,0.2052043009283193,3.0,24.0,72.0,3,24,0.1
31,93,1.26222742550544,0.19741400232130268,-0.1924694274595422,1.170378600572235,0.028864785967737876,0.6666666666666666,4.594968431170506,0.7096774193548387,4.590059736302211,0.02729564368454263,-0.07226183440803566,0.1744789944767776,3.0,24.0,72.0,3,36,0.06
31,93,2.623581883810671,0.3286142388344593,-0.3136656230898578,1.170378600572235,0.028864785967737876,0.6666666666666666,4.594968431170506,0.7096774193548387,4.5900597363022095,0.04549273947423772,-0.12043639068005943,0.29079832412796264,3.0,24.0,72.0,3,36,0.1
32,160,0.3749191542347321,0.07279578749788862,-0.4023610081723732,0.4630570149696987,0.010468832574175201,0.6125,1.526589399548456,0.65625,1.9031329633753864,0.009916811179537778,-0.10919585799334822,0.07741555508521414,3.0,24.0,72.0,5,12,0.06
32,160,0.48339034454292884,0.09092576231255212,-0.603854600715334,0.45222583823464707,0.010468832574175201,0.6125,1.526589399548456,0.65625,1.87403700092392,0.01599554043828593,-0.1819930966555804,0.12902592514202357,3.0,24.0,72.0,5,12,0.1
32,160,0.8868173523154668,0.15040871830325853,-0.2951041246728424,0.8548778748160775,0.020132370334952313,0.675,2.6287376653807457,0.71875,2.7177979882257395,0.020021905127345727,-0.11691184309024831,0.09786546383256113,3.0,24.0,72.0,5,24,0.06
32,160,1.6272576345779406,0.2376050793596376,-0.46311585045054926,0.8548778748160774,0.020132370334952313,0.675,2.6287376653807457,0.71875,2.7177979882257386,0.033369841878909554,-0.1948530718170805,0.1631091063876019,3.0,24.0,72.0,5,24,0.1
31,155,0.9870610765482144,0.1636267161826992,-0.2147086149663865,0.994098142211174,0.028864785967737876,0.6516129032258065,3.0247658824261103,0.7096774193548387,3.3330468415356593,0.02264324872609121,-0.10158802416236044,0.1317173986805562,3.0,24.0,72.0,5,36,0.06
31,155,1.9188814799580958,0.2666915797403673,-0.34945854556687284,0.9940981422111743,0.028864785967737876,0.6516129032258065,3.0247658824261103,0.7096774193548387,3.3330468415356598,0.03773874787681869,-0.1693133736039341,0.21952899780092702,3.0,24.0,72.0,5,36,0.1
32,256,0.35534702728258294,0.06940662149511123,-0.40501876471931564,0.4471370048837497,0.010468832574175201,0.59375,1.423897682732328,0.65625,1.8739300178701417,0.009622200436846874,-0.10212092909012506,0.0723480033836946,3.0,24.0,72.0,8,12,0.06
32,256,0.45276973822667577,0.08591541301016714,-0.6057810436821818,0.43712430688521875,0.010468832574175201,0.59375,1.423897682732328,0.65625,1.8477489334104074,0.01554836627018769,-0.1702015484835418,0.12058000563949099,3.0,24.0,72.0,8,12,0.1
32,256,0.8678639296736512,0.14784831191306225,-0.29757412414402473,0.8483296606607398,0.020132370334952313,0.69921875,2.369350374144399,0.71875,2.698686056916285,0.019850168142065142,-0.1050767428198528,0.10623515401396706,3.0,24.0,72.0,8,24,0.06
32,256,1.5877505257432287,0.23347358696225973,-0.46506258906208375,0.8483296606607401,0.020132370334952313,0.69921875,2.369350374144399,0.71875,2.6986860569162845,0.033083613570108576,-0.17512790469975467,0.17705859002327845,3.0,24.0,72.0,8,24,0.1
31,248,0.8936004586560713,0.1513201742108241,-0.22047757504419163,0.9416126885947609,0.028864785967737876,0.6693548387096774,2.6087710708731513,0.7419354838709677,3.0514674118744742,0.021052908316599016,-0.1236889690194687,0.1241951369663633,3.0,24.0,72.0,8,36,0.06
31,248,1.6993356286757924,0.24501957587514567,-0.35636994307697945,0.9416126885947609,0.028864785967737876,0.6693548387096774,2.6087710708731513,0.7419354838709677,3.0514674118744747,0.035088180527665026,-0.2061482816991145,0.20699189494393883,3.0,24.0,72.0,8,36,0.1
40,120,0.33931621529198486,0.06660214919646834,-0.37037416852027005,0.4068271370822346,0.013086040717719002,0.575,1.5826171066936772,0.65,1.580197948377834,0.0075888386067490795,-0.11374284889578337,0.08723435696289294,3.0,24.0,96.0,3,12,0.06
40,120,0.3765196421820325,0.07307126595137792,-0.5715735019078502,0.39872280792201253,0.013086040717719002,0.575,1.5826171066936772,0.65,1.5635541845444552,0.012285237491282575,-0.18957141482630563,0.14494353628361595,3.0,24.0,96.0,3,12,0.1
40,120,1.3901306570635015,0.21203653988222215,-0.24146357082817738,1.0565118451972153,0.02516546291869039,0.675,3.3544750310948697,0.725,3.2574292086103367,0.022350754917167055,-0.11291294840056124,0.12312258055699156,3.0,24.0,96.0,3,24,0.06
40,120,2.8256935182509144,0.34462488001959457,-0.397027170677714,1.0565118451972155,0.02516546291869039,0.675,3.3544750310948697,0.725,3.257429208610337,0.03725125819527842,-0.18818824733426873,0.2052043009283193,3.0,24.0,96.0,3,24,0.1
38,114,1.4056546531818381,0.21376951983374126,-0.19920843451801018,1.1760810123434788,0.035382640863678684,0.6491228070175439,4.58783003506553,0.7105263157894737,4.323070337844308,0.023921101319826287,-0.07034143249445228,0.1744789944767776,3.0,24.0,96.0,3,36,0.06
38,114,2.9696364620056754,0.3556301283225689,-0.3227405452311034,1.176081012343479,0.035382640863678684,0.6491228070175439,4.58783003506553,0.7105263157894737,4.323070337844308,0.03986850219971048,-0.11723572082408715,0.29079832412796264,3.0,24.0,96.0,3,36,0.1
40,200,0.22895561096000994,0.046550474083977944,-0.4056271687633273,0.32356636910187964,0.013086040717719002,0.57,1.2681000175384896,0.575,1.385297018774177,0.0054244452165798,-0.10919585799334822,0.09480782789410552,3.0,24.0,96.0,5,12,0.06
40,200,0.18122583196028352,0.037441238874308835,-0.6097858163020954,0.3035152987737921,0.013086040717719002,0.57,1.2681000175384896,0.575,1.3481119729887965,0.00816821929880187,-0.1819930966555804,0.14015143955379572,3.0,24.0,96.0,5,12,0.1
40,200,0.9432824238386119,0.1579195759311689,-0.28106500509202426,0.82294966127636,0.02516546291869039,0.66,2.352210599031788,0.675,2.3530676402494866,0.016920987780345138,-0.11691184309024831,0.09786546383256113,3.0,24.0,96.0,5,24,0.06
40,200,1.7063795924860843,0.24573586358725907,-0.4475786459098018,0.8229496612763599,0.02516546291869039,0.66,2.352210599031788,0.675,2.3530676402494866,0.028201646300575235,-0.1948530718170805,0.1631091063876019,3.0,24.0,96.0,5,24,0.1
38,190,1.1540256333530947,0.18453188324618708,-0.1999641304856401,1.0557947500135818,0.035382640863678684,0.6421052631578947,3.427866577472898,0.7105263157894737,3.485861015310527,0.02059873232540756,-0.061475515821980506,0.1317173986805562,3.0,24.0,96.0,5,36,0.06
38,190,2.3125283260552862,0.3025564457679104,-0.322869626100434,1.0557947500135823,0.035382640863678684,0.6421052631578947,3.427866577472898,0.7105263157894737,3.4858610153105265,0.034331220542345935,-0.10245919303663419,0.21952899780092702,3.0,24.0,96.0,5,36,0.1
40,320,0.19995952947727136,0.041050175744577144,-0.4199102675459394,0.2991573991031048,0.013086040717719002,0.553125,1.1902235893471083,0.575,1.3501453121692668,0.0049573244322189906,-0.10212092909012506,0.09387912202301646,3.0,24.0,96.0,8,12,0.06
40,320,0.124949115423997,0.026324659160523067,-0.6242552484963959,0.272877580932881,0.013086040717719002,0.553125,1.1902235893471083,0.575,1.3017850975694016,0.007114908565470204,-0.1702015484835418,0.12570173917954944,3.0,24.0,96.0,8,12,0.1
40,320,0.9067504671728408,0.15307993685986854,-0.2904914590787401,0.8055489055564685,0.02516546291869039,0.675,2.1375269888099275,0.7,2.271871071333717,0.016567370768186228,-0.1050767428198528,0.10623515401396706,3.0,24.0,96.0,8,24,0.06
40,320,1.6254138250169454,0.23741334210524734,-0.4583447994661578,0.8055489055564683,0.02516546291869039,0.675,2.1375269888099275,0.7,2.2718710713337176,0.027612284613643713,-0.17512790469975467,0.17705859002327845,3.0,24.0,96.0,8,24,0.1
38,304,1.1044292216412268,0.17845793667916454,-0.21032850437642847,1.040263018201047,0.035382640863678684,0.6414473684210527,3.1945704247757205,0.7105263157894737,3.44446929629244,0.019710320985309754,-0.05460098287323685,0.1241951369663633,3.0,24.0,96.0,8,36,0.06
38,304,2.194827283016926,0.29219765016990107,-0.3446162936543361,1.0402630182010468,0.035382640863678684,0.6414473684210527,3.1945704247757205,0.7105263157894737,3.44446929629244,0.03285053497551626,-0.09100163812206141,0.20699189494393883,3.0,24.0,96.0,8,36,0.1
50,150,0.41033286328354235,0.07883372901568064,-0.37037416852026983,0.4352711423806627,0.016357550897148753,0.5866666666666667,1.6631637425028598,0.66,1.5312917318760213,0.007572525523733919,-0.13976879168048137,0.08723435696289294,3.0,24.0,120.0,3,12,0.06
50,150,0.4183739771180899,0.08018822795106728,-0.5715735019078502,0.42272451319525783,0.016357550897148753,0.5866666666666667,1.6631637425028598,0.66,1.5094493323993257,0.01209317566695222,-0.23294798613413562,0.14494353628361595,3.0,24.0,120.0,3,12,0.1
50,150,1.714866074525398,0.2465969112673374,-0.2414635708281777,1.0922510774373921,0.03145682864836299,0.6666666666666666,3.247733737587233,0.72,3.0105548647210205,0.020574065100684828,-0.11291294840056124,0.12312258055699156,3.0,24.0,120.0,3,24,0.06
50,150,3.594040647280652,0.4000482360408022,-0.39702717067771487,1.0922510774373924,0.03145682864836299,0.6666666666666666,3.247733737587233,0.72,3.0105548647210205,0.03429010850114138,-0.18818824733426873,0.2052043009283193,3.0,24.0,120.0,3,24,0.1
48,144,1.8971962117815138,0.264608660654553,-0.19920843451801007,1.2787674383011085,0.04469386214359413,0.6666666666666666,4.40625636085556,0.7291666666666666,3.989155632292757,0.02289085521053258,-0.07554118443287133,0.1744789944767776,3.0,24.0,120.0,3,36,0.06
48,144,4.2956687372429325,0.44465985613731474,-0.3227405452311036,1.2787674383011085,0.04469386214359413,0.6666666666666666,4.40625636085556,0.7291666666666666,3.9891556322927557,0.038151425350887634,-0.12590197405478556,0.29079832412796264,3.0,24.0,120.0,3,36,0.1
50,250,0.23811185102607602,0.048266312212181806,-0.40562716876332705,0.32187886019897033,0.016357550897148753,0.596,1.330425953330434,0.6,1.3264179000441958,0.005044924717462873,-0.17445558672682882,0.09480782789410552,3.0,24.0,120.0,5,12,0.06
50,250,0.13465925426536418,0.028273219550502438,-0.609785816302095,0.3032090569027002,0.016357550897148753,0.596,1.330425953330434,0.6,1.297643899369173,0.007650286105363802,-0.2907593112113813,0.14015143955379572,3.0,24.0,120.0,5,12,0.1
50,250,1.2147259089230626,0.1918191173114574,-0.28106500509202414,0.8826410455918179,0.03145682864836299,0.656,2.4054409217625996,0.68,2.3275710070186997,0.016338666110320907,-0.11691184309024831,0.09786546383256113,3.0,24.0,120.0,5,24,0.06
50,250,2.2603209462838616,0.2979977034971486,-0.44757864590980223,0.882641045591818,0.03145682864836299,0.656,2.4054409217625996,0.68,2.3275710070187,0.027231110183868177,-0.1948530718170805,0.1631091063876019,3.0,24.0,120.0,5,24,0.1
48,240,1.7066077793550392,0.24575904318344466,-0.19996413048564032,1.2109216924772608,0.04469386214359413,0.6625,3.489240848591582,0.7291666666666666,3.5066090655255144,0.021284369755926263,-0.08756611507499246,0.1317173986805562,3.0,24.0,120.0,5,36,0.06
48,240,3.734608143771668,0.40939173242908833,-0.3228696261004339,1.2109216924772608,0.04469386214359413,0.6625,3.489240848591582,0.7291666666666666,3.5066090655255135,0.03547394959321044,-0.14594352512498746,0.21952899780092702,3.0,24.0,120.0,5,36,0.1
50,400,0.16764059445885637,0.03479611967854801,-0.41991026754593896,0.2704003105716311,0.016357550897148753,0.5825,1.234953243599795,0.6,1.2512334501759326,0.004041534248798831,-0.2022527065629136,0.09387912202301646,3.0,24.0,120.0,8,12,0.06
50,400,0.014062630574391388,0.0030866847827870636,-0.6242552484963959,0.24607420947611028,0.016357550897148753,0.5825,1.234953243599795,0.6,1.2150812714114165,0.005756134538326773,-0.33708784427152266,0.12570173917954944,3.0,24.0,120.0,8,12,0.1
50,400,1.1651257939310962,0.18587634085188554,-0.29049145907873974,0.8592609368798355,0.03145682864836299,0.675,2.1815112250054707,0.72,2.2403791333458494,0.016047528083009882,-0.11752150900675884,0.10623515401396706,3.0,24.0,120.0,8,24,0.06
50,400,2.13549178390461,0.2868624001025797,-0.4583447994661579,0.8592609368798354,0.03145682864836299,0.675,2.1815112250054707,0.72,2.2403791333458485,0.026745880138349803,-0.19586918167793144,0.17705859002327845,3.0,24.0,120.0,8,24,0.1
48,384,1.582528965736047,0.23292386677830357,-0.21032850437642803,1.1649054794425167,0.04469386214359413,0.6614583333333334,3.187488701651492,0.7291666666666666,3.304045503136136,0.020124121930773887,-0.11181470574897058,0.1241951369663633,3.0,24.0,120.0,8,36,0.06
48,384,3.3832372719297634,0.3856095116519602,-0.3446162936543353,1.1649054794425167,0.04469386214359413,0.6614583333333334,3.187488701651492,0.7291666666666666,3.3040455031361367,0.033540203217956484,-0.186357842914951,0.20699189494393883,3.0,24.0,120.0,8,36,0.1
11,33,0.12421882616784408,0.026177580756868934,-0.34354957565965005,0.24665324883484788,0.0035986611973727258,0.696969696969697,1.7024993786016123,0.7272727272727273,1.472379405968829,0.010409372928575295,-0.11374284889578337,0.07183691599720637,3.0,48.0,72.0,3,12,0.06
11,33,0.1021645452272999,0.021700419119917713,-0.5392018172250884,0.24665324883484788,0.0035986611973727258,0.696969696969697,1.7024993786016123,0.7272727272727273,1.4723794059688289,0.017348954880958823,-0.18957141482630563,0.11972819332867729,3.0,48.0,72.0,3,12,0.1
11,33,0.37591016526391563,0.07296639128746207,-0.2299039333792281,0.5972292794969348,0.006920502302639857,0.6666666666666666,3.4541015280742644,0.7272727272727273,2.891913316645336,0.02971874230789742,-0.11291294840056124,0.12312258055699156,3.0,48.0,72.0,3,24,0.06
11,33,0.6143537626561568,0.11148664054177315,-0.37296469470783666,0.5972292794969348,0.006920502302639857,0.6666666666666666,3.4541015280742644,0.7272727272727273,2.891913316645337,0.04953123717982904,-0.18818824733426873,0.2052043009283193,3.0,48.0,72.0,3,24,0.1
11,33,0.5008129491948592,0.09374068671640345,-0.1863621498671495,0.8163001713862015,0.010242343407906989,0.696969696969697,6.505866046072186,0.7272727272727273,6.912244788671255,0.03783822118258115,-0.04680663128853141,0.1744789944767776,3.0,48.0,72.0,3,36,0.06
11,33,0.8913577132325792,0.15101909519301815,-0.30345084761354213,0.8163001713862015,0.010242343407906989,0.696969696969697,6.505866046072186,0.7272727272727273,6.912244788671256,0.0630637019709686,-0.07801105214755234,0.29079832412796264,3.0,48.0,72.0,3,36,0.1
11,55,0.10084688629222827,0.021430722949384196,-0.3652052388438455,0.22001901513111924,0.0035986611973727258,0.6727272727272727,1.3031835572394266,0.7272727272727273,1.3802421942532541,0.008485106166391696,-0.10919585799334822,0.07741555508521414,3.0,48.0,72.0,5,12,0.06
11,55,0.07418398236243462,0.015918580395826165,-0.5610499205485556,0.22001901513111924,0.0035986611973727258,0.6727272727272727,1.3031835572394266,0.7272727272727273,1.3802421942532541,0.014141843610652826,-0.1819930966555804,0.12902592514202357,3.0,48.0,72.0,5,12,0.1
11,55,0.28139812578172063,0.05624660093934253,-0.2450492391776964,0.4892998238781284,0.006920502302639857,0.6727272727272727,2.3311037944426585,0.7272727272727273,2.302416297682009,0.022606399538391417,-0.11691184309024831,0.09786546383256113,3.0,48.0,72.0,5,24,0.06
11,55,0.4387641614777096,0.08359625597150466,-0.3921187822808435,0.4892998238781286,0.006920502302639857,0.6727272727272727,2.3311037944426585,0.7272727272727273,2.302416297682009,0.037677332563985706,-0.1948530718170805,0.1631091063876019,3.0,48.0,72.0,5,24,0.1
11,55,0.3823107776503054,0.07406596420148914,-0.18818792132116513,0.6852977047410493,0.010242343407906989,0.6545454545454545,3.5141905270197564,0.7272727272727273,4.79539542870079,0.029330236344875023,-0.0590602510763053,0.1317173986805562,3.0,48.0,72.0,5,36,0.06
11,55,0.6542046587417079,0.11748453737230635,-0.3067929798366821,0.6852977047410493,0.010242343407906989,0.6545454545454545,3.5141905270197564,0.7272727272727273,4.79539542870079,0.048883727241458376,-0.09843375179384217,0.21952899780092702,3.0,48.0,72.0,5,36,0.1
11,88,0.1356600273748918,0.028473307860408026,-0.3629043610777103,0.26183854105130844,0.0035986611973727258,0.6704545454545454,1.3623880854040693,0.7272727272727273,1.5659027931668381,0.011727078500582223,-0.10212092909012506,0.0723480033836946,3.0,48.0,72.0,8,12,0.06
11,88,0.1325072718952709,0.02784249939780925,-0.557312082807371,0.26183854105130816,0.0035986611973727258,0.6704545454545454,1.3623880854040693,0.7272727272727273,1.5659027931668383,0.019545130834303707,-0.1702015484835418,0.12058000563949099,3.0,48.0,72.0,8,12,0.1
11,88,0.3058796082945834,0.06066741692954469,-0.248336044750738,0.5225700143970631,0.006920502302639857,0.6931818181818182,2.290846595381286,0.7272727272727273,2.5400410293150686,0.02424900776695025,-0.1050767428198528,0.10623515401396706,3.0,48.0,72.0,8,24,0.06
11,88,0.4859290011022577,0.0913375245520891,-0.3958523930382848,0.5225700143970631,0.006920502302639857,0.6931818181818182,2.290846595381286,0.7272727272727273,2.5400410293150686,0.04041501294491709,-0.17512790469975467,0.17705859002327845,3.0,48.0,72.0,8,24,0.1
11,88,0.3917160260233763,0.07567453234310251,-0.19731138933013337,0.7050537143591132,0.010242343407906989,0.7045454545454546,3.3730211338738725,0.8181818181818182,4.714776895521018,0.029567991210193975,-0.05460098287323685,0.1241951369663633,3.0,48.0,72.0,8,36,0.06
11,88,0.67458051691315,0.12050787142598107,-0.319219043242403,0.705053714359113,0.010242343407906989,0.7045454545454546,3.3730211338738725,0.8181818181818182,4.714776895521018,0.049279985350323297,-0.09100163812206141,0.20699189494393883,3.0,48.0,72.0,8,36,0.1
19,57,0.026289718024582243,0.005743480971597048,-0.34261058858206084,0.13405186020209675,0.0062158693409165265,0.5614035087719298,1.2838728909921027,0.5789473684210527,1.0807853959197193,0.001805547472292799,-0.11374284889578337,0.08696612177016955,3.0,48.0,96.0,3,12,0.06
19,57,-0.07598687975198892,-0.017290077206630672,-0.541045889834229,0.13405186020209672,0.0062158693409165265,0.5614035087719298,1.2838728909921027,0.5789473684210527,1.0807853959197196,0.003009245787154664,-0.18957141482630563,0.14494353628361595,3.0,48.0,96.0,3,12,0.1
19,57,0.47520116880445373,0.08959374937607256,-0.22933865835227096,0.6197784970681525,0.011953594886377934,0.6666666666666666,2.8440633129325423,0.6842105263157895,2.4697251194345213,0.021179301490686826,-0.11291294840056124,0.12312258055699156,3.0,48.0,96.0,3,24,0.06
19,57,0.7782025408150188,0.135454073729395,-0.37372781364482843,0.6197784970681527,0.011953594886377934,0.6666666666666666,2.8440633129325423,0.6842105263157895,2.4697251194345213,0.03529883581781139,-0.18818824733426873,0.2052043009283193,3.0,48.0,96.0,3,24,0.1
19,57,0.48851908141145506,0.09175706295548114,-0.1992084345180105,0.6820113892786867,0.017691320431839342,0.6140350877192983,3.733944911232043,0.6842105263157895,3.2536184283139864,0.02141028918594391,-0.07034143249445228,0.1744789944767776,3.0,48.0,96.0,3,36,0.06
19,57,0.8340169799135144,0.1432251420945334,-0.32274054523110374,0.6820113892786864,0.017691320431839342,0.6140350877192983,3.733944911232043,0.6842105263157895,3.253618428313987,0.035683815309906525,-0.11723572082408715,0.29079832412796264,3.0,48.0,96.0,3,36,0.1
19,95,-0.01602072125491838,-0.0035579745891554104,-0.36867445966207213,0.08204074714060497,0.0062158693409165265,0.5578947368421052,1.0109603993654277,0.5263157894736842,0.9846381288498907,-0.00036968322377411734,-0.10919585799334822,0.09480782789410552,3.0,48.0,96.0,5,12,0.06
19,95,-0.14462577371336038,-0.033888586142568844,-0.5676220214936976,0.06982840975613208,0.0062158693409165265,0.5578947368421052,1.0109603993654277,0.5263157894736842,0.9611994810695735,-0.0015562232818891527,-0.1819930966555804,0.14015143955379572,3.0,48.0,96.0,5,12,0.1
19,95,0.319745365239259,0.06314268727231087,-0.23857241258568573,0.47193783980917553,0.011953594886377934,0.6421052631578947,1.9565991440373414,0.631578947368421,1.8951248349178582,0.014989944319002512,-0.11691184309024831,0.09786546383256113,3.0,48.0,96.0,5,24,0.06
19,95,0.48209369107006883,0.09071523721528107,-0.38470079282654757,0.4719378398091757,0.011953594886377934,0.6421052631578947,1.9565991440373414,0.631578947368421,1.8951248349178584,0.02498324053167086,-0.1948530718170805,0.1631091063876019,3.0,48.0,96.0,5,24,0.1
19,95,0.3545433581653561,0.06926664270522553,-0.19996413048564,0.5466297781559589,0.017691320431839342,0.6,2.4330970527065223,0.6842105263157895,2.5047098388468645,0.015887141762522344,-0.061475515821980506,0.1317173986805562,3.0,48.0,96.0,5,36,0.06
19,95,0.5714250839403621,0.10489499758579024,-0.3218197979269498,0.5466297781559593,0.017691320431839342,0.6,2.4330970527065223,0.6842105263157895,2.504709838846865,0.02647856960420391,-0.10245919303663419,0.21952899780092702,3.0,48.0,96.0,5,36,0.1
19,152,0.005459151540819551,0.0012022521421974908,-0.37884992531616113,0.10753735225497563,0.0062158693409165265,0.5526315789473685,1.0319315837774312,0.5263157894736842,1.043853235694683,0.0010200224640033735,-0.10212092909012506,0.09387912202301646,3.0,48.0,96.0,8,12,0.06
19,152,-0.12304543507014654,-0.028561442054713226,-0.5780576789283276,0.0870340543136084,0.0062158693409165265,0.5526315789473685,1.0319315837774312,0.5263157894736842,1.0027784038777972,0.00010763479737594443,-0.1702015484835418,0.12570173917954944,3.0,48.0,96.0,8,12,0.1
19,152,0.33306635115665806,0.06550169168613307,-0.2407569047735979,0.4858241101057971,0.011953594886377934,0.6447368421052632,1.8964301602380613,0.6842105263157895,1.918595373174864,0.015485712400937747,-0.1050767428198528,0.10623515401396706,3.0,48.0,96.0,8,24,0.06
19,152,0.5075558882814002,0.09482329244411081,-0.3882654559023405,0.4858241101057971,0.011953594886377934,0.6447368421052632,1.8964301602380613,0.6842105263157895,1.9185953731748646,0.025809520668229582,-0.17512790469975467,0.17705859002327845,3.0,48.0,96.0,8,24,0.1
19,152,0.3566230180632344,0.06962873392748947,-0.19964966775265358,0.5520928704548818,0.017691320431839342,0.5986842105263158,2.2907205611182184,0.6842105263157895,2.4931863860496675,0.01567952494315086,-0.05460098287323685,0.1241951369663633,3.0,48.0,96.0,8,36,0.06
19,152,0.5768837041195083,0.10574089054747904,-0.3210578778698501,0.5520928704548818,0.017691320431839342,0.5986842105263158,2.2907205611182184,0.6842105263157895,2.4931863860496675,0.026132541571918095,-0.09100163812206141,0.20699189494393883,3.0,48.0,96.0,8,36,0.1
29,87,0.08070827490468213,0.017277145772876645,-0.34261058858206095,0.1983844353074463,0.009487379520346277,0.5862068965517241,1.4622760676467412,0.6206896551724138,1.1781080144222063,0.0037716597893205496,-0.13976879168048137,0.08696612177016955,3.0,48.0,120.0,3,12,0.06
29,87,-0.047891418245266104,-0.010772421390884523,-0.5410458898342289,0.19190039927066874,0.009487379520346277,0.5862068965517241,1.4622760676467412,0.6206896551724138,1.1666500165614382,0.005876722539732642,-0.23294798613413562,0.14494353628361595,3.0,48.0,120.0,3,12,0.1
29,87,0.6756295704804249,0.12066275051443376,-0.22933865835227152,0.7002075004560688,0.01824496061605053,0.6551724137931034,2.8113846985323985,0.6896551724137931,2.3792155448501857,0.0185199926438141,-0.11291294840056124,0.12312258055699156,3.0,48.0,120.0,3,24,0.06
29,87,1.1353343420297772,0.18225573292011044,-0.3737278136448289,0.7002075004560692,0.01824496061605053,0.6551724137931034,2.8113846985323985,0.6896551724137931,2.3792155448501853,0.03086665440635684,-0.18818824733426873,0.2052043009283193,3.0,48.0,120.0,3,24,0.1
29,87,0.7926645614430883,0.13748567135990952,-0.1992084345180104,0.8466066269025163,0.02700254171175479,0.6551724137931034,3.6914744868784775,0.7241379310344828,3.172866275574688,0.020570851533968943,-0.07554118443287133,0.1744789944767776,3.0,48.0,120.0,3,36,0.06
29,87,1.446658901151224,0.21830537312893084,-0.3227405452311034,0.8466066269025164,0.02700254171175479,0.6551724137931034,3.6914744868784775,0.7241379310344828,3.1728662755746875,0.034284752556614916,-0.12590197405478556,0.29079832412796264,3.0,48.0,120.0,3,36,0.1
