events,paper_events,legs,total_return,cagr,max_dd,sharpe,exposure,leg_winrate,leg_pf,event_winrate,event_pf,avg_event,worst_event,best_event,z_thr,aftershock_gap,aftershock_win,n_picks,hold_hours,target_risk
65,65,585,0.36253198340347215,0.07065519325344694,-0.23647902531516307,0.5484913954098168,0.021264816166293377,0.5982905982905983,2.0867754236029783,0.5538461538461539,1.567290283491854,0.005460896688996218,-0.1446378964616253,0.06346162387777306,2.0,48.0,120.0,8,12,0.06
65,65,585,0.5908798952620813,0.10789942543100839,-0.36934965231851835,0.5669777239225816,0.021264816166293377,0.5982905982905983,2.0867754236029783,0.5538461538461539,1.5981525061829878,0.009061539679218933,-0.24106316076937553,0.10576937312962177,2.0,48.0,120.0,8,12,0.1
65,65,585,0.33346209190899345,0.06557149164202225,-0.20182257677259519,0.5151845039437356,0.040893877242871884,0.6034188034188034,2.0191096581959727,0.6461538461538462,1.4454639901605741,0.005079694685692601,-0.13212653937812888,0.11604776623621788,2.0,48.0,120.0,8,24,0.06
65,65,585,0.526412659896955,0.09783091934526578,-0.32118994332834405,0.5151660378712172,0.040893877242871884,0.6034188034188034,2.0191096581959727,0.6461538461538462,1.4445667651026066,0.008431953826407912,-0.22021089896354812,0.1934129437270298,2.0,48.0,120.0,8,24,0.1
65,65,585,0.29007909710065505,0.05782166580047021,-0.187337317543396,0.47759803063562606,0.06052293831945039,0.6017094017094017,1.8779639363778762,0.6153846153846154,1.3861240419696208,0.0047450840784035,-0.1043845734966937,0.14372353259327356,2.0,48.0,120.0,8,36,0.06
65,65,585,0.4510723331322197,0.08563527325002784,-0.29896485324983935,0.4752629056730825,0.06052293831945039,0.6017094017094017,1.8779639363778762,0.6153846153846154,1.3840550462685162,0.00786609693257862,-0.17397428916115618,0.23953922098878927,2.0,48.0,120.0,8,36,0.1
42,42,168,0.33607176539124217,0.06603137679965143,-0.21976628918697116,0.5746098648511693,0.013740342753604952,0.5833333333333334,2.064711531089583,0.6190476190476191,1.8745123766867833,0.006966594724965197,-0.09199049643997805,0.07723560753081161,2.5,24.0,72.0,3,12,0.06
42,42,168,0.5344860465252737,0.09910976552161133,-0.354368606824771,0.5647971528601122,0.013740342753604952,0.5833333333333334,2.064711531089583,0.6190476190476191,1.855666968317875,0.0113405552020122,-0.1533174940666301,0.12872601255135271,2.5,24.0,72.0,3,12,0.1
42,42,168,0.8642708558747052,0.14736064487552603,-0.1824077212204397,1.2790156748679955,0.02642373606462491,0.5714285714285714,3.1562030158774323,0.7142857142857143,3.6068281866383423,0.015694587036501326,-0.05175311490622819,0.10220460280375092,2.5,24.0,72.0,3,24,0.06
42,42,168,1.7315043925412539,0.24827898372803747,-0.2922689330915217,1.2790156748679948,0.02642373606462491,0.5714285714285714,3.1562030158774323,0.7142857142857143,3.606828186638342,0.026157645060835552,-0.08625519151038033,0.1703410046729182,2.5,24.0,72.0,3,24,0.1
39,39,156,0.7889540254735976,0.1369656438363036,-0.15610584140604888,1.2669811998184655,0.03631376299167023,0.5897435897435898,3.4146109829932993,0.6410256410256411,3.655667245589622,0.01649144118545585,-0.051818261937662584,0.1353986666729412,2.5,24.0,72.0,3,36,0.06
39,39,156,1.5614251254310259,0.230693213049185,-0.2530317447335342,1.2669811998184655,0.03631376299167023,0.5897435897435898,3.4146109829932993,0.6410256410256411,3.655667245589623,0.02748573530909309,-0.08636376989610431,0.22566444445490205,2.5,24.0,72.0,3,36,0.1
42,42,252,0.28611591185967455,0.05710361822672749,-0.2067693891745419,0.5202789326568455,0.013740342753604952,0.6031746031746031,1.9632044104292172,0.5952380952380952,1.8147567467561376,0.0061040513100662445,-0.12033894675001074,0.06782638056762777,2.5,24.0,72.0,5,12,0.06
42,42,252,0.4373735054979584,0.0833650210369501,-0.3344219218710459,0.5076874533854426,0.013740342753604952,0.6031746031746031,1.9632044104292172,0.5952380952380952,1.7892204009166002,0.009787667653023736,-0.2005649112500179,0.1080970268956708,2.5,24.0,72.0,5,12,0.1
42,42,252,0.6242064820514155,0.11298020363020811,-0.18331560257163826,1.062634335828941,0.02642373606462491,0.5992063492063492,2.8953269201624425,0.6666666666666666,2.9827992587491434,0.012068972093783457,-0.06091111023174614,0.08891460182916842,2.5,24.0,72.0,5,24,0.06
42,42,252,1.1779801527255245,0.18742657250192019,-0.2936361642516543,1.062634335828941,0.02642373606462491,0.5992063492063492,2.8953269201624425,0.6666666666666666,2.9827992587491434,0.020114953489639098,-0.10151851705291026,0.14819100304861405,2.5,24.0,72.0,5,24,0.1
39,39,234,0.5501729862787548,0.10157970104188663,-0.14977479087313095,1.0387956696005947,0.03631376299167023,0.5982905982905983,2.992309203916822,0.5384615384615384,3.1908145548934392,0.01220577292539679,-0.06069607190143767,0.09442775940845498,2.5,24.0,72.0,5,36,0.06
39,39,234,1.025301702619561,0.16853226599176052,-0.24211366646627364,1.0387956696005947,0.03631376299167023,0.5982905982905983,2.992309203916822,0.5384615384615384,3.190814554893439,0.020342954875661325,-0.10116011983572948,0.15737959901409165,2.5,24.0,72.0,5,36,0.1
42,42,378,0.1522123524283321,0.031762912185779424,-0.23464507223468145,0.31831935757557855,0.013740342753604952,0.5873015873015873,1.7417657963050979,0.5,1.376256296175385,0.003627293899554999,-0.1446378964616253,0.06346162387777306,2.5,24.0,72.0,8,12,0.06
42,42,378,0.20374769935715875,0.041774600329745004,-0.37710475316112513,0.3119486453581799,0.013740342753604952,0.5873015873015873,1.7417657963050979,0.5,1.3664868965061914,0.005859028708155145,-0.24106316076937553,0.10576937312962177,2.5,24.0,72.0,8,12,0.1
42,42,378,0.4643438425470314,0.08781883418115854,-0.17849989577322956,0.8484405682674571,0.02642373606462491,0.6111111111111112,2.725811229005022,0.6428571428571429,2.433225923541227,0.009455242767214737,-0.08339498219363717,0.0822853933507563,2.5,24.0,72.0,8,24,0.06
42,42,378,0.8322030367727078,0.14297550348856247,-0.2872890864393708,0.8484405682674571,0.02642373606462491,0.6111111111111112,2.725811229005022,0.6428571428571429,2.433225923541227,0.0157587379453579,-0.13899163698939532,0.1371423222512605,2.5,24.0,72.0,8,24,0.1
39,39,351,0.3271467726304127,0.06445567605681779,-0.16921431971148926,0.6939613053790926,0.03631376299167023,0.5925925925925926,2.5948296526191807,0.48717948717948717,2.062434286135721,0.007949998912571348,-0.08320774797182587,0.08730609453708152,2.5,24.0,72.0,8,36,0.06
39,39,351,0.5637745887127432,0.10370557940867586,-0.2736248459892783,0.6939613053790923,0.03631376299167023,0.5925925925925926,2.5948296526191807,0.48717948717948717,2.0624342861357206,0.013249998187618912,-0.13867957995304314,0.14551015756180255,2.5,24.0,72.0,8,36,0.1
50,50,200,0.4738016574509083,0.08936553520429569,-0.2030188081424581,0.7116336477148401,0.016357550897148753,0.565,1.9497908877020185,0.62,1.9767284131479028,0.007887764736956258,-0.09199049643997805,0.07723560753081161,2.5,24.0,96.0,3,12,0.06
50,50,200,0.7826608241859663,0.1360817336377258,-0.3270618895344236,0.6949394314450738,0.016357550897148753,0.565,1.9497908877020185,0.62,1.9477301106146154,0.012737156397662089,-0.1533174940666301,0.12872601255135271,2.5,24.0,96.0,3,12,0.1
50,50,200,1.0074460035357609,0.1662507828538622,-0.19659980095596286,1.32804659643565,0.03145682864836299,0.56,2.8488107617562246,0.68,3.6478255155168275,0.014623032994052512,-0.05175311490622819,0.10220460280375092,2.5,24.0,96.0,3,24,0.06
50,50,200,2.0738633011437955,0.28123701052621297,-0.313850536860247,1.32804659643565,0.03145682864836299,0.56,2.8488107617562246,0.68,3.647825515516829,0.02437172165675419,-0.08625519151038033,0.1703410046729182,2.5,24.0,96.0,3,24,0.1
46,46,184,0.9536819135282399,0.15928429433956603,-0.1700428333403321,1.3248012306603907,0.04283161788761104,0.5760869565217391,3.0874290332244576,0.6304347826086957,3.621647296975252,0.01587434481491112,-0.051818261937662584,0.1353986666729412,2.5,24.0,96.0,3,36,0.06
46,46,184,1.9487076200741469,0.26953683680078533,-0.2730153915389947,1.3248012306603907,0.04283161788761104,0.5760869565217391,3.0874290332244576,0.6304347826086957,3.6216472969752522,0.026457241358185196,-0.08636376989610431,0.22566444445490205,2.5,24.0,96.0,3,36,0.1
50,50,300,0.33816134395498554,0.06639910474510136,-0.2067693891745419,0.5719031608719564,0.016357550897148753,0.5833333333333334,1.7860393759188427,0.58,1.7833805228799082,0.005942477391649656,-0.12033894675001074,0.06782638056762777,2.5,24.0,96.0,5,12,0.06
50,50,300,0.5303096230583768,0.0984488652123503,-0.3325939545595826,0.5601201850083348,0.016357550897148753,0.5833333333333334,1.7860393759188427,0.58,1.7620422268755482,0.009580097980529959,-0.2005649112500179,0.1080970268956708,2.5,24.0,96.0,5,12,0.1
50,50,300,0.7489865236624687,0.131310259120202,-0.19639076020414814,1.1412854835520823,0.03145682864836299,0.5866666666666667,2.5372822639809978,0.68,2.9705770611315283,0.011574683539713864,-0.06091111023174614,0.08891460182916842,2.5,24.0,96.0,5,24,0.06
50,50,300,1.4534160239143907,0.21904714425342875,-0.31336481671354866,1.141285483552082,0.03145682864836299,0.5866666666666667,2.5372822639809978,0.68,2.9705770611315274,0.01929113923285644,-0.10151851705291026,0.14819100304861405,2.5,24.0,96.0,5,24,0.1
46,46,276,0.6493191162455969,0.11675531886710022,-0.1520864515908349,1.0989658373607762,0.04283161788761104,0.5869565217391305,2.689414388782854,0.5434782608695652,3.1205243035600936,0.01163520507329989,-0.06069607190143767,0.09442775940845498,2.5,24.0,96.0,5,36,0.06
46,46,276,1.2368371962208955,0.19443497313319624,-0.24643474144127508,1.0989658373607762,0.04283161788761104,0.5869565217391305,2.689414388782854,0.5434782608695652,3.1205243035600936,0.01939200845549982,-0.10116011983572948,0.15737959901409165,2.5,24.0,96.0,5,36,0.1
50,50,450,0.19437219515270043,0.039978430993015124,-0.2227048903163431,0.3729551326210601,0.016357550897148753,0.5777777777777777,1.6123148670052891,0.52,1.4222436543366497,0.0037779520698186147,-0.1446378964616253,0.06346162387777306,2.5,24.0,96.0,8,12,0.06
50,50,450,0.2780844202700994,0.055643172961317156,-0.3563208896067228,0.3704693267934642,0.016357550897148753,0.5777777777777777,1.6123148670052891,0.52,1.419106093374689,0.006197396781117261,-0.24106316076937553,0.10576937312962177,2.5,24.0,96.0,8,12,0.1
50,50,450,0.5992772899516292,0.10918740319885911,-0.2022946433177809,0.9752877163934441,0.03145682864836299,0.5977777777777777,2.3951952810929527,0.66,2.5065893681129117,0.00969580165876574,-0.08339498219363717,0.0822853933507563,2.5,24.0,96.0,8,24,0.06
50,50,450,1.1140547392315114,0.17964540892458847,-0.32243709223292005,0.9752877163934441,0.03145682864836299,0.5977777777777777,2.3951952810929527,0.66,2.506589368112911,0.01615966943127624,-0.13899163698939532,0.1371423222512605,2.5,24.0,96.0,8,24,0.1
46,46,414,0.4233982698443599,0.08103151853236201,-0.1542943341939842,0.8053418228154494,0.04283161788761104,0.5917874396135265,2.4212806613800333,0.5,2.1284873133762323,0.008236289695437495,-0.08320774797182587,0.08730609453708152,2.5,24.0,96.0,8,36,0.06
46,46,414,0.7514924304212467,0.13166778713251137,-0.25022223256089715,0.8053418228154494,0.04283161788761104,0.5917874396135265,2.4212806613800333,0.5,2.1284873133762323,0.013727149492395826,-0.13867957995304314,0.14551015756180255,2.5,24.0,96.0,8,36,0.1
63,63,252,0.6618282961847608,0.11861909949038196,-0.22187611735923518,0.8535650272797871,0.020610514130407428,0.5634920634920635,1.9496312725961262,0.6031746031746031,2.1003688694040017,0.008336455062430166,-0.09199049643997805,0.07723560753081161,2.5,24.0,120.0,3,12,0.06
63,63,252,1.1631615923449106,0.18563882744455218,-0.35521604290875985,0.8397658819742205,0.020610514130407428,0.5634920634920635,1.9496312725961262,0.6031746031746031,2.080091652905789,0.013574416670085208,-0.1533174940666301,0.12872601255135271,2.5,24.0,120.0,3,12,0.1
63,63,252,0.9543647112809439,0.15937369922920808,-0.220711235946372,1.184283322222633,0.039635604096937366,0.5595238095238095,2.5604703295164417,0.6031746031746031,2.6836792162599346,0.011203448506528954,-0.05175311490622819,0.10220460280375092,2.5,24.0,120.0,3,24,0.06
63,63,252,1.9192456658036088,0.2667264575014774,-0.3483501902685756,1.184283322222633,0.039635604096937366,0.5595238095238095,2.5604703295164417,0.6031746031746031,2.683679216259935,0.01867241417754826,-0.08625519151038033,0.1703410046729182,2.5,24.0,120.0,3,24,0.1
58,58,232,0.6963189956405327,0.12370194380797939,-0.2063672052365345,0.9917459158620403,0.05400508342350958,0.5818965517241379,2.443563591165721,0.5862068965517241,2.273415901678958,0.009741515173730321,-0.0531422812323892,0.1353986666729412,2.5,24.0,120.0,3,36,0.06
58,58,232,1.3176203214085347,0.20382389254580646,-0.3256833847931272,0.9917459158620402,0.05400508342350958,0.5818965517241379,2.443563591165721,0.5862068965517241,2.2734159016789577,0.016235858622883872,-0.08857046872064867,0.22566444445490205,2.5,24.0,120.0,3,36,0.1
63,63,378,0.41842246236753255,0.08019637695939141,-0.22941066850585068,0.6293775548036297,0.020610514130407428,0.582010582010582,1.8039628646158727,0.5555555555555556,1.7208464809045072,0.005790432987768065,-0.12033894675001074,0.06782638056762777,2.5,24.0,120.0,5,12,0.06
63,63,378,0.6601837737042986,0.11837470261471594,-0.36733642756829243,0.6117405593988237,0.020610514130407428,0.582010582010582,1.8039628646158727,0.5555555555555556,1.6953753735609496,0.009251864946591278,-0.2005649112500179,0.1080970268956708,2.5,24.0,120.0,5,12,0.1
63,63,378,0.7572180716029269,0.13248319438162226,-0.211491144316311,1.0581401891615965,0.039635604096937366,0.5846560846560847,2.467500989924886,0.6031746031746031,2.4027867739584496,0.009325452107858144,-0.06091111023174614,0.08891460182916842,2.5,24.0,120.0,5,24,0.06
63,63,378,1.4561907695823648,0.21935128416199778,-0.3353490730577786,1.0581401891615965,0.039635604096937366,0.5846560846560847,2.467500989924886,0.6031746031746031,2.402786773958449,0.015542420179763572,-0.10151851705291026,0.14819100304861405,2.5,24.0,120.0,5,24,0.1
58,58,348,0.5722356847555135,0.10502075665502297,-0.1683221371232685,0.9202519749994993,0.05400508342350958,0.603448275862069,2.4810672209209077,0.5344827586206896,2.2660397036371513,0.00825127169321927,-0.06069607190143767,0.090661019068561,2.5,24.0,120.0,5,36,0.06
58,58,348,1.0535833411685704,0.17211403637540168,-0.27094075694604014,0.920251974999499,0.05400508342350958,0.603448275862069,2.4810672209209077,0.5344827586206896,2.266039703637151,0.013752119488698781,-0.10116011983572948,0.15110169844760168,2.5,24.0,120.0,5,36,0.1
63,63,567,0.2510674837278317,0.050677323111654404,-0.247211155698279,0.42750317337408006,0.020610514130407428,0.5837742504409171,1.7047036996250455,0.5079365079365079,1.424421095663559,0.003872246993630707,-0.1446378964616253,0.06346162387777306,2.5,24.0,120.0,8,12,0.06
63,63,567,0.35870777948055976,0.06999127947403427,-0.39340098281742586,0.4177018443407723,0.020610514130407428,0.5837742504409171,1.7047036996250455,0.5079365079365079,1.4121250482724947,0.006220210897170119,-0.24106316076937553,0.10576937312962177,2.5,24.0,120.0,8,12,0.1
63,63,567,0.6194315695672958,0.11225726419022952,-0.22102733407287445,0.9201872285013972,0.039635604096937366,0.6031746031746031,2.4575129008361114,0.5873015873015873,2.1458795744789874,0.00794714186969449,-0.08339498219363717,0.0822853933507563,2.5,24.0,120.0,8,24,0.06
63,63,567,1.1443404491624056,0.1833543904753836,-0.34935293661030653,0.9201872285013974,0.039635604096937366,0.6031746031746031,2.4575129008361114,0.5873015873015873,2.1458795744789874,0.013245236449490822,-0.13899163698939532,0.1371423222512605,2.5,24.0,120.0,8,24,0.1
58,58,522,0.3842024196309428,0.07439017313665963,-0.17224586244442608,0.6887979797321259,0.05400508342350958,0.6206896551724138,2.4743951527279915,0.5,1.7908369701909461,0.005935410979166511,-0.08320774797182587,0.07945063496034588,2.5,24.0,120.0,8,36,0.06
58,58,522,0.6626326409735508,0.11873856668598126,-0.2771294784539813,0.6887979797321255,0.05400508342350958,0.6206896551724138,2.4743951527279915,0.5,1.790836970190946,0.009892351631944189,-0.13867957995304314,0.1324177249339098,2.5,24.0,120.0,8,36,0.1
18,18,72,0.2698470704981559,0.054137846113140764,-0.20064926239034375,0.5529097932800332,0.005888718322973551,0.6944444444444444,3.1798612367373202,0.8333333333333334,2.750899099814251,0.013499110936945098,-0.09199049643997805,0.07723560753081161,2.5,48.0,72.0,3,12,0.06
18,18,72,0.44092322606740386,0.08395491515325726,-0.3252918423859601,0.5529869606517882,0.005888718322973551,0.6944444444444444,3.1798612367373202,0.8333333333333334,2.7507272401804888,0.022496309884481005,-0.1533174940666301,0.12872601255135271,2.5,48.0,72.0,3,12,0.1
18,18,72,0.5440956452521579,0.10062513482030688,-0.1339890142805088,1.156884313977553,0.011324458313410675,0.6666666666666666,5.118444884254914,0.8888888888888888,7.3631212472512315,0.0252302004602725,-0.05175311490622819,0.10220460280375092,2.5,48.0,72.0,3,24,0.06
18,18,72,1.0217519198734544,0.1680799501581196,-0.21992074178481402,1.1568843139775529,0.011324458313410675,0.6666666666666666,5.118444884254914,0.8888888888888888,7.363121247251232,0.04205033410045417,-0.08625519151038033,0.1703410046729182,2.5,48.0,72.0,3,24,0.1
18,18,72,0.45780718376742024,0.08674529402951126,-0.11615269568355635,1.0687025947932618,0.016760198303847798,0.625,4.008658416294771,0.7777777777777778,4.8334916591172945,0.02313583095053214,-0.051818261937662584,0.1353986666729412,2.5,48.0,72.0,3,36,0.06
18,18,72,0.8423267735228184,0.14436629940699808,-0.19047935545592642,1.0687025947932618,0.016760198303847798,0.625,4.008658416294771,0.7777777777777778,4.833491659117293,0.0385597182508869,-0.08636376989610431,0.22566444445490205,2.5,48.0,72.0,3,36,0.1
18,18,108,0.20989648609416367,0.04294668045728689,-0.19232930522560066,0.4632220685044094,0.005888718322973551,0.6944444444444444,2.684107812403346,0.7777777777777778,2.3577642579064704,0.010992349064532971,-0.12033894675001074,0.06782638056762777,2.5,48.0,72.0,5,12,0.06
18,18,108,0.3247486949307228,0.06403089014766161,-0.31393289056556517,0.4581395982401069,0.005888718322973551,0.6944444444444444,2.684107812403346,0.7777777777777778,2.337005441164358,0.01804047895265645,-0.2005649112500179,0.1080970268956708,2.5,48.0,72.0,5,12,0.1
18,18,108,0.38840809820259414,0.07510974999605802,-0.13330151028852044,0.9276278049011438,0.011324458313410675,0.6851851851851852,3.999662606721018,0.7777777777777778,5.119476913853552,0.01893222721774506,-0.06091111023174614,0.08891460182916842,2.5,48.0,72.0,5,24,0.06
18,18,108,0.6963847515377903,0.1237115569195264,-0.21991371988748654,0.927627804901144,0.011324458313410675,0.6851851851851852,3.999662606721018,0.7777777777777778,5.119476913853552,0.031553712029575104,-0.10151851705291026,0.14819100304861405,2.5,48.0,72.0,5,24,0.1
18,18,108,0.29790342451272234,0.05923424071216221,-0.11409062022832661,0.8021993347394961,0.016760198303847798,0.6203703703703703,3.0950742778697142,0.7222222222222222,3.476479705265668,0.015861065412034595,-0.06069607190143767,0.090661019068561,2.5,48.0,72.0,5,36,0.06
18,18,108,0.5211588497004283,0.09699586765029844,-0.18886425907810334,0.8021993347394965,0.016760198303847798,0.6203703703703703,3.0950742778697142,0.7222222222222222,3.4764797052656684,0.026435109020057655,-0.10116011983572948,0.15110169844760168,2.5,48.0,72.0,5,36,0.1
18,18,162,0.19446781411963054,0.0399968051479509,-0.20130566135625927,0.4283983564439223,0.005888718322973551,0.7098765432098766,2.568753668253226,0.7222222222222222,2.1961564995583767,0.010651593158854314,-0.1446378964616253,0.06346162387777306,2.5,48.0,72.0,8,12,0.06
18,18,162,0.30097292278701904,0.05978658443200979,-0.32646939200315517,0.4296767324782536,0.005888718322973551,0.7098765432098766,2.568753668253226,0.7222222222222222,2.2014971506537244,0.017788659317893647,-0.24106316076937553,0.10576937312962177,2.5,48.0,72.0,8,12,0.1
18,18,162,0.3501896823013959,0.06850721570937268,-0.1378708047187308,0.8365193446741087,0.011324458313410675,0.7037037037037037,3.807105765558834,0.7777777777777778,4.042055547179829,0.01740235834726989,-0.08339498219363717,0.0822853933507563,2.5,48.0,72.0,8,24,0.06
18,18,162,0.6176918199143071,0.11199344674575173,-0.22675474704172682,0.8365193446741087,0.011324458313410675,0.7037037037037037,3.807105765558834,0.7777777777777778,4.042055547179828,0.02900393057878315,-0.13899163698939532,0.1371423222512605,2.5,48.0,72.0,8,24,0.1
18,18,162,0.22559305671196683,0.04591784518301911,-0.13085140965219322,0.627073608151461,0.016760198303847798,0.6419753086419753,2.8960740382996564,0.7222222222222222,2.4860593579120303,0.012413854651947928,-0.08320774797182587,0.07945063496034588,2.5,48.0,72.0,8,36,0.06
18,18,162,0.3818001855322335,0.07397839445151866,-0.21510700433161234,0.6270736081514607,0.016760198303847798,0.6419753086419753,2.8960740382996564,0.7222222222222222,2.4860593579120307,0.020689757753246545,-0.13867957995304314,0.1324177249339098,2.5,48.0,72.0,8,36,0.1
26,26,104,0.4007501435832943,0.07721166928275469,-0.1949123474438751,0.7067237897479426,0.008505926466517351,0.625,2.543143251004306,0.7692307692307693,2.6577435187523037,0.013260586740934091,-0.09199049643997805,0.07723560753081161,2.5,48.0,96.0,3,12,0.06
26,26,104,0.6739659455272258,0.12041710284324858,-0.3163591273888685,0.6980709893101356,0.008505926466517351,0.625,2.543143251004306,0.7692307692307693,2.6313830835184295,0.021749541512278845,-0.1533174940666301,0.12872601255135271,2.5,48.0,96.0,3,12,0.1
26,26,104,0.6626814834178498,0.1187458196738791,-0.16710885087003813,1.2001432358055497,0.016357550897148753,0.6153846153846154,3.7125640431567573,0.7692307692307693,6.559187282938596,0.02023548470978749,-0.05175311490622819,0.10220460280375092,2.5,48.0,96.0,3,24,0.06
26,26,104,1.275152493800054,0.19892050006848416,-0.2695291459037813,1.2001432358055493,0.016357550897148753,0.6153846153846154,3.7125640431567573,0.7692307692307693,6.559187282938597,0.03372580784964582,-0.08625519151038033,0.1703410046729182,2.5,48.0,96.0,3,24,0.1
26,26,104,0.5678462332173566,0.10433915875075428,-0.1373746489466945,1.0905994089679827,0.024209175327780153,0.5769230769230769,3.070582318851488,0.6923076923076923,4.046085787492296,0.01877718757702062,-0.051818261937662584,0.1353986666729412,2.5,48.0,96.0,3,36,0.06
26,26,104,1.067083037208898,0.1738101862319279,-0.2230492139401553,1.0905994089679827,0.024209175327780153,0.5769230769230769,3.070582318851488,0.6923076923076923,4.046085787492295,0.031295312628367704,-0.08636376989610431,0.22566444445490205,2.5,48.0,96.0,3,36,0.1
26,26,156,0.25885753604984685,0.05211768000777073,-0.20530796640272375,0.5220723100351684,0.008505926466517351,0.6282051282051282,2.0890819031081556,0.6923076923076923,2.1343639926207083,0.009177538373895925,-0.12033894675001074,0.06782638056762777,2.5,48.0,96.0,5,12,0.06
26,26,156,0.41040284117675263,0.07884554248841891,-0.3317531121186825,0.5173719334306264,0.008505926466517351,0.6282051282051282,2.0890819031081556,0.6923076923076923,2.119982826114973,0.01510197995181989,-0.2005649112500179,0.1080970268956708,2.5,48.0,96.0,5,12,0.1
26,26,156,0.4950728740062378,0.09281610390152983,-0.17030585768369744,1.0157198520925412,0.016357550897148753,0.6346153846153846,2.848250865955803,0.7692307692307693,4.416705446649024,0.015869901498699965,-0.06091111023174614,0.08891460182916842,2.5,48.0,96.0,5,24,0.06
26,26,156,0.9109161885330341,0.15363542988685164,-0.2744458882533648,1.015719852092541,0.016357550897148753,0.6346153846153846,2.848250865955803,0.7692307692307693,4.416705446649022,0.02644983583116661,-0.10151851705291026,0.14819100304861405,2.5,48.0,96.0,5,24,0.1
26,26,156,0.37494494547565815,0.07280022870664937,-0.13024964151870955,0.8642854021990289,0.024209175327780153,0.5833333333333334,2.4698244153078233,0.6538461538461539,3.2010297546446926,0.013093370158253823,-0.06069607190143767,0.090661019068561,2.5,48.0,96.0,5,36,0.06
26,26,156,0.6676902204213748,0.11948872530962196,-0.21255268015124507,0.8642854021990289,0.024209175327780153,0.5833333333333334,2.4698244153078233,0.6538461538461539,3.2010297546446917,0.02182228359708971,-0.10116011983572948,0.15110169844760168,2.5,48.0,96.0,5,36,0.1
26,26,234,0.23817379859069487,0.04827788717876058,-0.2088737067925135,0.48363265400723093,0.008505926466517351,0.6538461538461539,2.036470027399378,0.6923076923076923,2.1259006119532518,0.008779997560346097,-0.1446378964616253,0.06346162387777306,2.5,48.0,96.0,8,12,0.06
26,26,234,0.38131372935981966,0.07389494070745406,-0.3381707996973403,0.48904780856746055,0.008505926466517351,0.6538461538461539,2.036470027399378,0.6923076923076923,2.1482779959228266,0.014768711578285871,-0.24106316076937553,0.10576937312962177,2.5,48.0,96.0,8,12,0.1
26,26,234,0.4746042789211138,0.08949643695408915,-0.17687221124185548,0.9773179647697634,0.016357550897148753,0.6495726495726496,2.748203455479354,0.7692307692307693,3.7149367357633607,0.015419705267927923,-0.08339498219363717,0.0822853933507563,2.5,48.0,96.0,8,24,0.06
26,26,234,0.8665448041881703,0.14766935967055983,-0.28466852416805855,0.9773179647697632,0.016357550897148753,0.6495726495726496,2.748203455479354,0.7692307692307693,3.71493673576336,0.025699508779879872,-0.13899163698939532,0.1371423222512605,2.5,48.0,96.0,8,24,0.1
26,26,234,0.30619890523108584,0.060724646659054304,-0.14015994517741215,0.7371966678314487,0.024209175327780153,0.6111111111111112,2.411903526588971,0.6538461538461539,2.4262509589783083,0.011000203015343098,-0.08320774797182587,0.07945063496034588,2.5,48.0,96.0,8,36,0.06
26,26,234,0.5312151410238626,0.09859227860935404,-0.22789732821201503,0.7371966678314488,0.024209175327780153,0.6111111111111112,2.411903526588971,0.6538461538461539,2.426250958978309,0.018333671692238495,-0.13867957995304314,0.1324177249339098,2.5,48.0,96.0,8,36,0.1
39,39,156,0.5794569185909095,0.10613885652957333,-0.219022686374012,0.8591334743592978,0.012758889699776028,0.6025641025641025,2.35488314200343,0.6923076923076923,2.6895515551923115,0.012194453521783949,-0.09199049643997805,0.07723560753081161,2.5,48.0,120.0,3,12,0.06
39,39,156,1.031266290889266,0.16929088879048515,-0.34887433690557934,0.8530935629569374,0.012758889699776028,0.6025641025641025,2.35488314200343,0.6923076923076923,2.680489985485118,0.020097910503884972,-0.1533174940666301,0.12872601255135271,2.5,48.0,120.0,3,12,0.1
39,39,156,0.6187165241648773,0.11214886070952645,-0.19210536048035598,1.015323876843875,0.024536326345723128,0.5961538461538461,2.8645227609957793,0.6153846153846154,3.106643137569888,0.012840723299055726,-0.05175311490622819,0.10220460280375092,2.5,48.0,120.0,3,24,0.06
39,39,156,1.1607106126341598,0.18534221646774607,-0.30625728262181995,1.0153238768438746,0.024536326345723128,0.5961538461538461,2.8645227609957793,0.6153846153846154,3.1066431375698875,0.02140120549842621,-0.08625519151038033,0.1703410046729182,2.5,48.0,120.0,3,24,0.1
39,39,156,0.5019028206350566,0.09391592639406987,-0.17586254832242587,0.88310077240741,0.03631376299167023,0.5769230769230769,2.46578805523046,0.6153846153846154,2.3538931647153314,0.011342514940204043,-0.0531422812323892,0.1353986666729412,2.5,48.0,120.0,3,36,0.06
39,39,156,0.9113565924404732,0.15369410194713273,-0.2805985952059571,0.8831007724074101,0.03631376299167023,0.5769230769230769,2.46578805523046,0.6153846153846154,2.3538931647153314,0.01890419156700674,-0.08857046872064867,0.22566444445490205,2.5,48.0,120.0,3,36,0.1
39,39,234,0.3343621186787302,0.06573017646237411,-0.2388017828118144,0.5847045920972666,0.012758889699776028,0.6111111111111112,2.023822369651973,0.6153846153846154,1.9085041890181897,0.007853574522261523,-0.12033894675001074,0.06782638056762777,2.5,48.0,120.0,5,12,0.06
